0.415333,-1.426888,1.470466,110.897768,-0.003147,0.000227,-0.000927,0.999995
0.519075,-1.391849,1.405390,110.895549,-0.003632,-0.000233,-0.000695,0.999993
0.622939,-1.361556,1.343074,110.892091,-0.003878,-0.000996,-0.000854,0.999992
0.726802,-1.241218,1.083928,110.863214,-0.004504,-0.002561,-0.001382,0.999986
0.830665,-1.200104,1.012417,110.858920,-0.004591,-0.004098,-0.002497,0.999978
0.934404,-1.274961,1.175076,110.878780,-0.004651,-0.004929,-0.002809,0.999973
1.038270,-1.238256,1.118141,110.878895,-0.004363,-0.006503,-0.003137,0.999964
1.142160,-1.212097,1.054340,110.861852,-0.004746,-0.009158,-0.003219,0.999942
1.245870,-1.185117,0.999993,110.861018,-0.005702,-0.011001,-0.003570,0.999917
1.349730,-1.166082,0.957166,110.849888,-0.006305,-0.012705,-0.003678,0.999893
1.453600,-1.141898,0.924668,110.852539,-0.005959,-0.014059,-0.003477,0.999877
1.557340,-1.124317,0.874657,110.840236,-0.005594,-0.016409,-0.002716,0.999846
1.661200,-1.110493,0.803409,110.820973,-0.005666,-0.018989,-0.001664,0.999802
1.765070,-1.091288,0.737388,110.812448,-0.006181,-0.021917,-0.001622,0.999739
1.868810,-1.055392,0.674932,110.813148,-0.006554,-0.024992,-0.002048,0.999664
1.972550,-1.037952,0.654160,110.831024,-0.007310,-0.027060,-0.002678,0.999604
2.076410,-0.997922,0.580007,110.832577,-0.008097,-0.030389,-0.003351,0.999500
2.180150,-0.977838,0.548976,110.777154,-0.007172,-0.037578,-0.004777,0.999257
2.284010,-0.922545,0.459031,110.778473,-0.007231,-0.040705,-0.005934,0.999127
2.387750,-0.879842,0.369236,110.779046,-0.007258,-0.044166,-0.006374,0.998978
2.491620,-0.823599,0.260575,110.782349,-0.007060,-0.047743,-0.007045,0.998810
2.595360,-0.796098,0.218329,110.792824,-0.006663,-0.050738,-0.007973,0.998658
2.699220,-0.728208,0.093783,110.806141,-0.006410,-0.053280,-0.008687,0.998521
2.803080,-0.684471,0.012599,110.811175,-0.006193,-0.055614,-0.008735,0.998395
2.906950,-0.611948,-0.137518,110.807006,-0.006064,-0.057661,-0.008535,0.998281
3.010690,-0.548515,-0.248842,110.821310,-0.006283,-0.059932,-0.008587,0.998146
3.114550,-0.468310,-0.392681,110.839452,-0.006836,-0.061637,-0.007937,0.998044
3.218410,-0.394214,-0.547661,110.832492,-0.007202,-0.064695,-0.007466,0.997851
3.322280,-0.296852,-0.700025,110.863408,-0.006384,-0.065456,-0.007639,0.997806
3.426020,-0.213568,-0.888965,110.858714,-0.006054,-0.068935,-0.007136,0.997577
3.529880,-0.114115,-1.127802,110.854055,-0.006782,-0.071730,-0.006135,0.997382
3.633620,-0.012288,-1.281035,110.873444,-0.005448,-0.074312,-0.005799,0.997203
3.737490,0.095890,-1.486600,110.911487,-0.005740,-0.075840,-0.004028,0.997095
3.841350,0.222452,-1.720027,110.902213,-0.003062,-0.080970,-0.003310,0.996706
3.945230,0.403670,-1.984509,110.926853,0.000911,-0.082642,-0.004122,0.996570
4.049080,0.515963,-2.229092,110.957452,0.000981,-0.087507,-0.004865,0.996152
4.152820,0.673304,-2.480235,111.007693,0.000750,-0.088913,-0.004940,0.996027
4.256680,0.804864,-2.764305,111.001997,-0.001490,-0.094101,-0.002556,0.995558
4.360670,0.987495,-3.008832,111.063715,-0.001362,-0.094011,-0.001567,0.995569
4.464530,1.113649,-3.331735,111.064113,-0.002865,-0.099666,-0.000407,0.995017
4.568520,1.304288,-3.605125,111.100964,-0.000783,-0.099912,0.000053,0.994996
4.672510,1.427670,-3.906901,111.126353,-0.002006,-0.102630,0.001515,0.994716
4.776370,1.592183,-4.196044,111.151216,-0.000596,-0.102329,0.000923,0.994750
4.880250,1.718377,-4.475243,111.172352,-0.001542,-0.103179,0.000016,0.994662
4.984230,1.863623,-4.749204,111.184891,-0.000707,-0.101032,-0.000749,0.994883
5.088220,2.032663,-5.045959,111.200724,0.001493,-0.097614,-0.000576,0.995223
5.192210,2.210773,-5.391454,111.245699,0.001324,-0.095437,-0.002126,0.995432
5.296200,2.363012,-5.680798,111.270695,0.001899,-0.091217,-0.003163,0.995824
5.400060,2.527379,-6.015833,111.280726,0.001908,-0.089035,-0.002480,0.996024
5.504050,2.673263,-6.312501,111.276849,0.001797,-0.085498,-0.000041,0.996337
5.607910,2.845484,-6.636794,111.283409,0.001957,-0.081958,0.002065,0.996632
5.711900,3.000256,-6.987296,111.278629,0.001542,-0.079143,0.002381,0.996859
5.815760,3.160160,-7.302000,111.298659,0.001829,-0.075031,0.000874,0.997179
5.919760,3.304021,-7.601719,111.326205,0.001824,-0.071831,-0.001246,0.997414
6.023620,3.469282,-7.939285,111.309474,0.001948,-0.069620,-0.001225,0.997571
6.127480,3.615754,-8.234346,111.316148,0.001631,-0.066766,-0.000936,0.997767
6.231350,3.772913,-8.562288,111.315646,0.001510,-0.064148,-0.000430,0.997939
6.335090,3.931430,-8.913358,111.309227,0.001146,-0.062887,0.001478,0.998019
6.438950,4.080350,-9.226168,111.315120,0.001055,-0.060868,0.003030,0.998141
6.542690,4.229977,-9.537569,111.322759,0.000457,-0.058820,0.004132,0.998260
6.646430,4.398762,-9.897634,111.307562,0.000781,-0.058362,0.004179,0.998286
6.750300,4.544616,-10.214223,111.303131,0.001097,-0.056552,0.003159,0.998394
6.854030,4.686387,-10.516613,111.301746,0.002042,-0.054899,0.001523,0.998489
6.957900,4.819997,-10.804350,111.301061,0.002356,-0.052851,0.001041,0.998599
7.061760,4.951564,-11.089257,111.292809,0.002827,-0.050110,0.001116,0.998739
7.165620,5.068111,-11.347664,111.273785,0.003641,-0.047374,0.002427,0.998868
7.269360,5.175821,-11.596784,111.262359,0.003749,-0.045122,0.003286,0.998969
7.373230,5.277374,-11.830794,111.241290,0.004598,-0.043148,0.004598,0.999048
7.476970,5.366467,-12.035834,111.225068,0.005291,-0.041044,0.004929,0.999131
7.580830,5.450119,-12.243706,111.199039,0.005901,-0.039588,0.003670,0.999192
7.684570,5.531197,-12.414358,111.204892,0.006169,-0.037629,0.002874,0.999269
7.788430,5.598557,-12.572358,111.197482,0.006304,-0.036050,0.003557,0.999324
7.892170,5.649561,-12.701711,111.180699,0.006437,-0.034849,0.003394,0.999366
7.996040,5.699730,-12.812111,111.178800,0.006265,-0.033190,0.002633,0.999426
8.099780,5.736390,-12.901973,111.178606,0.006313,-0.032428,0.001531,0.999453
8.203640,5.767413,-12.974969,111.181651,0.007381,-0.031633,0.001250,0.999471
8.307380,5.797821,-13.047470,111.174138,0.008815,-0.030892,0.001585,0.999483
8.411240,5.827653,-13.124769,111.168943,0.009919,-0.030583,0.002312,0.999480
8.515110,5.865139,-13.211979,111.159172,0.010583,-0.030544,0.002680,0.999474
8.618850,5.898478,-13.284224,111.163386,0.010539,-0.030703,0.002773,0.999469
8.722710,5.932778,-13.372357,111.165375,0.010347,-0.031502,0.002983,0.999446
8.826570,5.974208,-13.444462,111.173112,0.010608,-0.032559,0.002567,0.999410
8.930440,6.010976,-13.523322,111.183212,0.010425,-0.034465,0.002552,0.999348
9.034180,6.049657,-13.598895,111.200308,0.010363,-0.036876,0.002948,0.999262
9.138040,6.091285,-13.666451,111.221113,0.010431,-0.039090,0.003206,0.999176
9.241910,6.137092,-13.754153,111.230091,0.010563,-0.041815,0.003568,0.999063
9.345770,6.183428,-13.827698,111.248975,0.010645,-0.044524,0.003441,0.998946
9.449510,6.243351,-13.914736,111.282546,0.010841,-0.047101,0.003759,0.998824
9.553370,6.294472,-14.023725,111.277453,0.011326,-0.050527,0.003566,0.998652
9.657240,6.357921,-14.118877,111.305387,0.011973,-0.053602,0.003464,0.998485
9.761100,6.434766,-14.222644,111.337064,0.012472,-0.057048,0.004210,0.998285
9.864960,6.495005,-14.341971,111.357457,0.012390,-0.060744,0.004258,0.998067
9.968700,6.587533,-14.459061,111.407026,0.012811,-0.064334,0.003829,0.997839
10.072600,6.642118,-14.603272,111.469940,0.011896,-0.068520,0.004584,0.997568
10.176300,6.717352,-14.741349,111.457226,0.012424,-0.073004,0.004096,0.997246
10.280000,6.821005,-14.899843,111.533131,0.011905,-0.076448,0.004507,0.996992
10.383900,6.924002,-15.056483,111.600537,0.011416,-0.080100,0.004821,0.996710
10.487700,7.032665,-15.281105,111.597442,0.010960,-0.084468,0.004361,0.996356
10.591400,7.144842,-15.500367,111.644292,0.010556,-0.088088,0.005436,0.996042
10.695300,7.279414,-15.712568,111.698183,0.010486,-0.090906,0.005301,0.995790
10.799000,7.393240,-15.934429,111.735796,0.010240,-0.093788,0.004859,0.995528
10.902900,7.534389,-16.177355,111.794910,0.010225,-0.095994,0.004742,0.995318
11.006600,7.654865,-16.431748,111.843971,0.009959,-0.097502,0.005314,0.995171
11.110500,7.806769,-16.702373,111.842018,0.010731,-0.098249,0.004075,0.995096
11.214300,7.968133,-16.987779,111.891371,0.010987,-0.097401,0.003607,0.995178
11.318300,8.123270,-17.287143,111.940214,0.011393,-0.096468,0.003946,0.995263
11.422200,8.242652,-17.574332,111.921764,0.011833,-0.096243,0.004358,0.995278
11.526000,8.405328,-17.894070,111.953839,0.011990,-0.095766,0.004612,0.995321
11.630000,8.562127,-18.195023,111.972001,0.011778,-0.095237,0.004237,0.995376
11.733900,8.778548,-18.569518,112.009891,0.010746,-0.094765,0.004750,0.995430
11.837600,8.924118,-18.907089,112.024144,0.008658,-0.094558,0.004195,0.995473
11.941500,9.111700,-19.265846,112.068515,0.006181,-0.093518,0.003776,0.995591
12.045400,9.307295,-19.618161,112.098797,0.005014,-0.092772,0.003843,0.995667
12.149100,9.480890,-19.993438,112.112357,0.003147,-0.092833,0.004123,0.995668
12.253000,9.651814,-20.347435,112.146121,0.002068,-0.092457,0.004383,0.995705
12.356800,9.858870,-20.725686,112.181868,0.002797,-0.091525,0.004283,0.995790
12.460700,10.034778,-21.080100,112.198872,0.003295,-0.091385,0.003954,0.995802
12.564600,10.229842,-21.462868,112.231046,0.003615,-0.090892,0.004540,0.995844
12.668400,10.424974,-21.841398,112.257595,0.004349,-0.090261,0.004899,0.995897
12.772200,10.608388,-22.192620,112.293549,0.004618,-0.089140,0.004593,0.995998
12.876000,10.804564,-22.577841,112.317424,0.004856,-0.088320,0.004643,0.996069
12.979900,11.009967,-22.982456,112.344983,0.004856,-0.087169,0.004318,0.996172
13.083800,11.194440,-23.352058,112.369755,0.004027,-0.085324,0.004361,0.996336
13.187500,11.390570,-23.742541,112.392835,0.003831,-0.083650,0.004797,0.996476
13.291400,11.598427,-24.148631,112.427217,0.004016,-0.081757,0.004438,0.996634
13.395200,11.783334,-24.524416,112.439799,0.004313,-0.080326,0.004385,0.996750
13.499000,11.979635,-24.911205,112.469064,0.004848,-0.078357,0.003575,0.996907
13.602800,12.172819,-25.310918,112.479121,0.005148,-0.076950,0.003737,0.997015
13.706600,12.345856,-25.670496,112.495548,0.004956,-0.075436,0.003813,0.997131
13.810400,12.536720,-26.055915,112.517537,0.005244,-0.073420,0.003791,0.997280
13.914300,12.729962,-26.441890,112.536062,0.006486,-0.071137,0.003981,0.997438
14.018000,12.897157,-26.811010,112.533002,0.007207,-0.069455,0.003674,0.997552
14.121900,13.079074,-27.190130,112.543958,0.007530,-0.067273,0.003589,0.997700
14.225800,13.260332,-27.583049,112.551909,0.007545,-0.065303,0.003702,0.997830
14.329600,13.432484,-27.954837,112.553199,0.008179,-0.063191,0.003445,0.997962
14.433400,13.619545,-28.334890,112.573282,0.008946,-0.060889,0.002378,0.998102
14.537200,13.806560,-28.736371,112.570201,0.008978,-0.060088,0.002138,0.998150
14.641100,13.962512,-29.073472,112.571727,0.008187,-0.058440,0.003079,0.998253
14.744800,14.146861,-29.457312,112.582558,0.007908,-0.056823,0.003294,0.998348
14.848600,14.318194,-29.834954,112.575979,0.008021,-0.056252,0.003616,0.998378
14.952400,14.481674,-30.187612,112.570130,0.008270,-0.055263,0.003791,0.998430
15.056200,14.646463,-30.553049,112.577494,0.008288,-0.054352,0.002238,0.998485
15.160000,14.841154,-30.952485,112.587018,0.009173,-0.053179,0.000535,0.998543
15.263900,14.999177,-31.306407,112.593943,0.009944,-0.052166,-0.001446,0.998588
15.367600,15.174524,-31.669716,112.597614,0.011135,-0.051166,-0.000918,0.998628
15.471400,15.354328,-32.049470,112.617433,0.012514,-0.050358,-0.001549,0.998652
15.575100,15.507548,-32.406510,112.604844,0.012199,-0.050346,-0.000139,0.998657
15.679000,15.708566,-32.812612,112.597446,0.010754,-0.050315,0.000003,0.998675
15.782700,15.882081,-33.169774,112.606034,0.007755,-0.049623,0.000499,0.998738
15.886600,16.061629,-33.559798,112.599077,0.004267,-0.049380,0.000545,0.998771
15.990300,16.236661,-33.925762,112.612104,0.002293,-0.049288,-0.000237,0.998782
16.094200,16.418099,-34.309264,112.622724,0.001235,-0.048807,-0.001097,0.998807
16.198000,16.598450,-34.711888,112.606042,-0.000211,-0.048674,-0.001950,0.998813
16.301900,16.780582,-35.077752,112.612035,-0.000772,-0.047876,-0.000946,0.998853
16.405800,16.961439,-35.460341,112.598903,-0.000652,-0.047688,0.000809,0.998862
16.509600,17.139462,-35.846352,112.584152,0.000417,-0.046900,0.002250,0.998897
16.613500,17.315771,-36.219477,112.573369,0.001715,-0.046449,0.003834,0.998912
16.717400,17.487996,-36.593125,112.568050,0.001661,-0.044929,0.004009,0.998981
16.821200,17.682508,-37.005596,112.559258,0.001092,-0.043259,0.002653,0.999060
16.925100,17.832376,-37.353158,112.531531,0.000914,-0.042346,0.002079,0.999100
17.029100,18.017153,-37.719187,112.532769,0.002055,-0.040387,0.003043,0.999177
17.133100,18.191159,-38.087019,112.529313,0.002604,-0.038753,0.003646,0.999239
17.237100,18.353402,-38.453730,112.509718,0.002718,-0.037234,0.004330,0.999294
17.340900,18.503738,-38.812650,112.482801,0.002480,-0.036370,0.004710,0.999324
17.444900,18.672361,-39.169448,112.482423,0.003055,-0.034324,0.004028,0.999398
17.548800,18.834980,-39.515004,112.463856,0.003988,-0.032406,0.004071,0.999459
17.652600,18.993170,-39.878511,112.445080,0.004198,-0.031137,0.004405,0.999497
17.756500,19.160925,-40.269166,112.424626,0.004802,-0.029778,0.004775,0.999534
17.860400,19.300754,-40.613663,112.399500,0.005150,-0.029128,0.004543,0.999552
17.964200,19.468095,-40.974102,112.385532,0.006068,-0.028455,0.004187,0.999568
18.068100,19.637915,-41.342445,112.383756,0.006892,-0.027797,0.003801,0.999583
18.171800,19.792063,-41.690880,112.359013,0.008040,-0.027945,0.003908,0.999569
18.275700,19.946612,-42.042669,112.345787,0.008429,-0.027522,0.004494,0.999576
18.379600,20.098724,-42.381335,112.336180,0.007987,-0.026906,0.005249,0.999592
18.483400,20.246654,-42.729266,112.308325,0.007771,-0.027123,0.005536,0.999587
18.587300,20.391492,-43.056795,112.297756,0.007652,-0.026859,0.005243,0.999596
18.691000,20.531981,-43.378634,112.285682,0.007413,-0.027038,0.004843,0.999595
18.794900,20.666354,-43.677395,112.279344,0.007319,-0.027261,0.004098,0.999593
18.898600,20.797795,-43.976513,112.272096,0.007462,-0.027479,0.003675,0.999588
19.002500,20.912677,-44.237624,112.268660,0.007639,-0.027584,0.003846,0.999583
19.106200,21.032849,-44.532830,112.237178,0.008079,-0.028556,0.004105,0.999551
19.210100,21.160032,-44.818671,112.233466,0.008989,-0.029022,0.004533,0.999528
19.314000,21.282668,-45.105654,112.218682,0.009871,-0.030153,0.004802,0.999485
19.417700,21.389961,-45.364118,112.210297,0.010259,-0.031531,0.005400,0.999436
19.521600,21.515415,-45.639116,112.200654,0.010344,-0.032441,0.005381,0.999406
19.625300,21.634585,-45.906258,112.185828,0.010570,-0.033473,0.004782,0.999372
19.729200,21.760268,-46.186064,112.183335,0.010526,-0.034317,0.004400,0.999346
19.833000,21.867469,-46.441471,112.172159,0.010542,-0.035279,0.004179,0.999313
19.936900,21.991300,-46.716197,112.164919,0.010590,-0.035955,0.003990,0.999289
20.040600,22.104047,-46.976217,112.155023,0.010114,-0.036950,0.003435,0.999260
20.144500,22.216151,-47.232006,112.147499,0.009089,-0.037526,0.003136,0.999249
20.248400,22.342438,-47.479863,112.157397,0.008255,-0.037761,0.003743,0.999246
20.352200,22.447504,-47.724025,112.149206,0.007323,-0.039057,0.004191,0.999201
20.456000,22.572584,-47.987663,112.156882,0.006903,-0.040671,0.004637,0.999138
20.559800,22.681568,-48.219779,112.143408,0.006582,-0.042716,0.005050,0.999053
20.663600,22.797958,-48.452048,112.149634,0.006234,-0.044877,0.004751,0.998962
20.767400,22.909001,-48.701260,112.155677,0.005475,-0.047131,0.003805,0.998866
20.871200,23.023381,-48.924275,112.171488,0.004804,-0.048966,0.003330,0.998783
20.975000,23.127950,-49.154238,112.163709,0.004083,-0.051359,0.003428,0.998666
21.078900,23.231331,-49.373010,112.176741,0.003763,-0.053261,0.003477,0.998567
21.182800,23.329484,-49.584776,112.184706,0.003725,-0.055179,0.003706,0.998463
21.286600,23.438294,-49.802281,112.197273,0.004106,-0.056991,0.003329,0.998361
21.390400,23.569723,-50.056318,112.196739,0.004644,-0.059289,0.003455,0.998224
21.494200,23.674191,-50.275484,112.196405,0.004598,-0.061167,0.003824,0.998110
21.598100,23.769495,-50.489033,112.196050,0.004298,-0.062662,0.003606,0.998019
21.701800,23.907302,-50.751012,112.219935,0.004267,-0.063299,0.003625,0.997979
21.805700,24.021555,-51.000108,112.219140,0.003866,-0.064032,0.003898,0.997933
21.909600,24.140212,-51.221069,112.223273,0.003917,-0.064099,0.004068,0.997928
22.013400,24.252316,-51.463643,112.234013,0.003880,-0.063991,0.004110,0.997934
22.117300,24.366127,-51.697736,112.235031,0.003601,-0.064399,0.004897,0.997906
22.221000,24.480356,-51.929195,112.253135,0.003312,-0.064624,0.004934,0.997892
22.324900,24.599356,-52.167935,112.254500,0.003065,-0.065837,0.005740,0.997809
